Id,Station,Gender,Helmet,Location,Comments,CreatedDate,Column1,Column2,Column3,,Time
504,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:53:25 PM,13
505,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:53:38 PM,13
506,Location 4: Regents Drive at Main Administration,Female,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:53:42 PM,13
507,Location 4: Regents Drive at Main Administration,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:54:56 PM,13
508,Location 4: Regents Drive at Main Administration,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:54:56 PM,13
509,Location 4: Regents Drive at Main Administration,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:54:57 PM,13
510,Location 4: Regents Drive at Main Administration,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:55:04 PM,13
511,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:55:09 PM,13
512,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:55:18 PM,13
513,Location 4: Regents Drive at Main Administration,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:56:22 PM,13
514,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:56:50 PM,13
515,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:57:28 PM,13
516,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:58:28 PM,13
517,Location 4: Regents Drive at Main Administration,Male,TRUE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:58:48 PM,13
518,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:58:55 PM,13
519,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,2:00:02 PM,14
520,Location 4: Regents Drive at Main Administration,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:00:39 PM,14
521,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,2:02:51 PM,14
522,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,2:03:45 PM,14
523,Location 4: Regents Drive at Main Administration,Female,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,2:04:55 PM,14
524,Location 4: Regents Drive at Main Administration,Female,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,2:04:59 PM,14
525,Location 4: Regents Drive at Main Administration,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:05:46 PM,14
526,Location 4: Regents Drive at Main Administration,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,2:06:01 PM,14
527,Location 4: Regents Drive at Main Administration,Male,TRUE,Street,,4/28/2015 0:00,12:00:00,AM,3,2:09:08 PM,14
528,Location 4: Regents Drive at Main Administration,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:09:50 PM,14
529,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:05:24 PM,13
530,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:08:38 PM,13
531,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:11:47 PM,13
532,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:14:18 PM,13
533,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:20:11 PM,13
534,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:21:47 PM,13
535,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:21:53 PM,13
536,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:24:26 PM,13
537,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:33:43 PM,13
538,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:35:39 PM,13
539,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:35:58 PM,13
540,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:36:18 PM,13
541,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:36:25 PM,13
542,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:37:04 PM,13
543,Location 5: Campus Drive at Paint Branch Drive,Female,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:37:15 PM,13
544,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:39:46 PM,13
545,Location 5: Campus Drive at Paint Branch Drive,Female,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:40:48 PM,13
546,Location 5: Campus Drive at Paint Branch Drive,Female,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:45:01 PM,13
547,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:45:14 PM,13
548,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:45:26 PM,13
549,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:45:34 PM,13
550,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:47:03 PM,13
551,Location 5: Campus Drive at Paint Branch Drive,Female,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:48:08 PM,13
552,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:48:15 PM,13
553,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:48:25 PM,13
554,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:48:30 PM,13
555,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:50:37 PM,13
556,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:50:46 PM,13
557,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:50:50 PM,13
558,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:52:27 PM,13
559,Location 5: Campus Drive at Paint Branch Drive,Female,TRUE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:52:40 PM,13
560,Location 5: Campus Drive at Paint Branch Drive,Female,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:52:51 PM,13
561,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:53:03 PM,13
562,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:53:37 PM,13
563,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:54:08 PM,13
564,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:54:16 PM,13
565,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:55:22 PM,13
566,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:55:57 PM,13
567,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:56:04 PM,13
568,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:56:12 PM,13
569,Location 5: Campus Drive at Paint Branch Drive,Female,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:57:25 PM,13
570,Location 5: Campus Drive at Paint Branch Drive,Female,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:57:32 PM,13
571,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,2:00:21 PM,14
572,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:01:45 PM,14
573,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:03:30 PM,14
574,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:06:00 PM,14
575,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:06:05 PM,14
576,Location 5: Campus Drive at Paint Branch Drive,Female,TRUE,Street,,4/28/2015 0:00,12:00:00,AM,3,2:06:17 PM,14
577,Location 5: Campus Drive at Paint Branch Drive,Female,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:06:21 PM,14
578,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:06:28 PM,14
579,Location 2: Mowatt Lane Garage Exit at Knox Road,Female,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:35:17 PM,13
580,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,TRUE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:39:52 PM,13
581,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,1:45:48 PM,13
582,Location 2: Mowatt Lane Garage Exit at Knox Road,Female,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,1:57:53 PM,13
583,Location 4: Regents Drive at Main Administration,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,2:46:06 PM,14
584,Location 2: Mowatt Lane Garage Exit at Knox Road,Female,TRUE,Street,Got to location at 0840,4/28/2015 0:00,12:00:00,AM,3,4:12:58 PM,16
585,Location 2: Mowatt Lane Garage Exit at Knox Road,Female,FALSE,Street,Got to location at 0840,4/28/2015 0:00,12:00:00,AM,3,4:13:02 PM,16
586,Location 2: Mowatt Lane Garage Exit at Knox Road,Female,TRUE,Sidewalk,Got to location at 0840,4/28/2015 0:00,12:00:00,AM,3,4:13:08 PM,16
587,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,FALSE,Street,Got to location at 0840,4/28/2015 0:00,12:00:00,AM,3,4:13:15 PM,16
588,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,TRUE,Sidewalk,Got to location at 0840,4/28/2015 0:00,12:00:00,AM,3,4:13:30 PM,16
589,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:04:17 PM,16
590,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:08:25 PM,16
591,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:08:29 PM,16
592,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:08:41 PM,16
593,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:10:13 PM,16
594,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:10:22 PM,16
595,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:13:49 PM,16
596,Location 5: Campus Drive at Paint Branch Drive,Female,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:14:28 PM,16
597,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:16:05 PM,16
598,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:19:24 PM,16
599,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:20:01 PM,16
600,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:22:00 PM,16
601,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:22:07 PM,16
602,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:22:14 PM,16
603,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:22:40 PM,16
604,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:22:56 PM,16
605,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:25:58 PM,16
606,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:27:08 PM,16
607,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:27:16 PM,16
608,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:27:34 PM,16
609,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:30:19 PM,16
610,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:30:23 PM,16
611,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:34:37 PM,16
612,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:35:55 PM,16
613,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:42:03 PM,16
614,Location 5: Campus Drive at Paint Branch Drive,Female,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:44:35 PM,16
615,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:45:40 PM,16
616,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:45:55 PM,16
617,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:46:00 PM,16
618,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:46:24 PM,16
619,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:47:25 PM,16
620,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:48:22 PM,16
621,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:49:15 PM,16
622,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Street,,4/28/2015 0:00,12:00:00,AM,3,4:49:19 PM,16
623,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:49:35 PM,16
624,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:50:34 PM,16
625,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:51:06 PM,16
626,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:52:48 PM,16
627,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:53:06 PM,16
628,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:53:11 PM,16
629,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:53:15 PM,16
630,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:53:30 PM,16
631,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:54:54 PM,16
632,Location 5: Campus Drive at Paint Branch Drive,Male,TRUE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:57:10 PM,16
633,Location 5: Campus Drive at Paint Branch Drive,Male,FALSE,Sidewalk,,4/28/2015 0:00,12:00:00,AM,3,4:57:14 PM,16
634,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,3:59:15 PM,15
635,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:00:14 PM,16
636,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:01:04 PM,16
637,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:01:14 PM,16
638,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:02:57 PM,16
639,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:03:21 PM,16
640,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:06:24 PM,16
641,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:10:56 PM,16
642,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:14:47 PM,16
643,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:17:10 PM,16
644,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:19:17 PM,16
645,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:19:17 PM,16
646,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:20:50 PM,16
647,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:21:11 PM,16
648,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:26:56 PM,16
649,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:27:43 PM,16
650,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:28:33 PM,16
651,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:31:51 PM,16
652,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:32:03 PM,16
653,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:36:56 PM,16
654,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:37:09 PM,16
655,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:37:22 PM,16
656,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:37:34 PM,16
657,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:40:04 PM,16
658,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:47:12 PM,16
659,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:49:33 PM,16
660,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:50:13 PM,16
661,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:50:55 PM,16
662,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:51:52 PM,16
663,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:52:21 PM,16
664,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:54:35 PM,16
665,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:55:52 PM,16
666,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:56:28 PM,16
667,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:56:45 PM,16
668,Location 3: Mall at Woods Hall,Male,TRUE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:56:50 PM,16
669,Location 3: Mall at Woods Hall,Female,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:56:54 PM,16
670,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:57:32 PM,16
671,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:57:37 PM,16
672,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:59:14 PM,16
673,Location 3: Mall at Woods Hall,Male,FALSE,Sidewalk,N/A,4/28/2015 0:00,12:00:00,AM,3,4:59:30 PM,16
674,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,FALSE,Street,one side of the road doesn't have a sidewalk so everyone using that side had to bike in the road,4/28/2015 0:00,12:00:00,AM,3,4:03:45 PM,16
675,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,FALSE,Street,one side of the road doesn't have a sidewalk so everyone using that side had to bike in the road,4/28/2015 0:00,12:00:00,AM,3,4:12:42 PM,16
676,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,FALSE,Street,one side of the road doesn't have a sidewalk so everyone using that side had to bike in the road,4/28/2015 0:00,12:00:00,AM,3,4:17:15 PM,16
677,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,FALSE,Street,one side of the road doesn't have a sidewalk so everyone using that side had to bike in the road,4/28/2015 0:00,12:00:00,AM,3,4:17:23 PM,16
678,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,TRUE,Street,one side of the road doesn't have a sidewalk so everyone using that side had to bike in the road,4/28/2015 0:00,12:00:00,AM,3,4:18:55 PM,16
679,Location 2: Mowatt Lane Garage Exit at Knox Road,Male,TRUE,Street,one side of the road doesn't have a sidewalk so everyone using that side had to bike in the road,4/28/2015 0:00,12:00:00,AM,3,4:21:01 PM,16
680,Location 2: Mowatt Lane Garage Exit at Knox Road,Female,TRUE,Street,one side of the road doesn't have a sidewalk so everyone using that side had to bike in the road,4/28/2015 0:00,12:00:00,AM,3,4:27:51 PM,16
